,title,rental_duration,rental_rate,length,replacement_cost,rating,category,amount,active,rental_month,rental_day,rental_hour,return_month,return_day,return_hour,rental_duration_days,customer_name
8435,Mighty Luck,7,2.99,122,13.99,PG,Documentary,2.99,1,7,7,2,7,14,22,7,Gregory Mauldin
8436,Cat Coneheads,5,4.99,112,14.99,G,Comedy,4.99,1,7,7,15,7,8,9,0,Gregory Mauldin
8437,Cause Date,3,2.99,179,16.99,R,Documentary,8.99,1,7,7,20,7,16,0,8,Gregory Mauldin
8438,Panther Reds,5,4.99,109,22.99,NC-17,Sci-Fi,4.99,1,7,9,2,7,12,3,3,Gregory Mauldin
8439,Maude Mod,6,0.99,72,20.99,R,Foreign,0.99,1,7,9,13,7,14,9,4,Gregory Mauldin
8440,Chariots Conspiracy,5,2.99,71,29.99,R,Sci-Fi,2.99,1,7,10,11,7,15,12,5,Gregory Mauldin
8441,Suit Walls,3,4.99,111,12.99,R,Games,7.99,1,7,12,9,7,18,13,6,Gregory Mauldin
8442,Fight Jawbreaker,3,0.99,91,13.99,R,Animation,0.99,1,7,12,22,7,15,0,2,Gregory Mauldin
8443,Hunger Roof,6,0.99,105,21.99,G,Foreign,3.99,1,7,29,14,8,7,13,8,Gregory Mauldin
8444,Wardrobe Phantom,6,2.99,178,19.99,G,Drama,2.99,1,7,29,23,8,2,18,3,Gregory Mauldin
8445,Bingo Talented,5,2.99,150,22.99,PG-13,Sci-Fi,5.99,1,7,30,9,8,7,14,8,Gregory Mauldin
8446,Trainspotting Strangers,7,4.99,132,10.99,PG-13,Comedy,4.99,1,7,30,18,8,6,21,7,Gregory Mauldin
8447,Holocaust Highball,6,0.99,149,12.99,R,Children,0.99,1,7,30,21,8,5,16,5,Gregory Mauldin
8448,Enemy Odds,5,4.99,77,23.99,NC-17,Music,5.99,1,7,7,17,7,13,16,5,Joshua Mark
8449,Color Philadelphia,6,2.99,149,19.99,G,Classics,2.99,1,7,8,6,7,14,8,6,Joshua Mark
8450,Eyes Driving,4,2.99,172,13.99,PG-13,Sci-Fi,2.99,1,7,10,7,7,12,11,2,Joshua Mark
8451,Christmas Moonshine,7,0.99,150,21.99,NC-17,Children,0.99,1,7,10,8,7,15,8,5,Joshua Mark
8452,Lies Treatment,7,4.99,147,28.99,NC-17,Drama,4.99,1,7,11,15,7,17,12,5,Joshua Mark
8453,Quills Bull,4,4.99,112,19.99,R,Documentary,6.99,1,7,11,21,7,17,21,5,Joshua Mark
8454,West Lion,4,4.99,159,29.99,G,Drama,4.99,1,7,29,1,7,30,2,1,Joshua Mark
8455,Panky Submarine,4,4.99,93,19.99,G,Games,6.99,1,7,29,6,8,4,3,5,Joshua Mark
8456,Vanilla Day,7,4.99,122,20.99,NC-17,Games,4.99,1,7,29,13,7,30,18,1,Joshua Mark
8457,Angels Life,3,2.99,74,15.99,G,New,8.99,1,7,30,3,8,8,8,9,Joshua Mark
8458,Superfly Trip,5,0.99,114,27.99,PG,Travel,0.99,1,7,30,16,8,2,22,3,Joshua Mark
8459,Mosquito Armageddon,6,0.99,57,22.99,G,Sports,0.99,1,7,31,19,8,5,20,5,Joshua Mark
8460,Garden Island,3,4.99,80,21.99,G,Sci-Fi,5.99,1,7,6,6,7,10,10,4,Jerry Jordon
8461,Strictly Scarface,3,2.99,144,24.99,PG-13,Comedy,6.99,1,7,7,5,7,14,3,6,Jerry Jordon
8462,French Holiday,5,4.99,99,22.99,PG,Documentary,4.99,1,7,7,5,7,12,0,4,Jerry Jordon
8463,Drifter Commandments,5,4.99,61,18.99,PG-13,Action,4.99,1,7,8,18,7,11,18,2,Jerry Jordon
8464,Stock Glass,7,2.99,160,10.99,PG,New,2.99,1,7,9,3,7,10,2,0,Jerry Jordon
8465,Sun Confessions,5,0.99,141,9.99,R,Sci-Fi,0.99,1,7,11,12,7,15,17,4,Jerry Jordon
8466,Frisco Forrest,6,4.99,51,23.99,PG,Sci-Fi,7.99,1,7,11,18,7,20,13,8,Jerry Jordon
8467,Lebowski Soldiers,6,2.99,69,17.99,PG-13,Drama,2.99,1,7,12,8,7,16,3,3,Jerry Jordon
8468,Fugitive Maguire,7,4.99,83,28.99,R,Travel,4.99,1,7,27,16,7,29,22,2,Jerry Jordon
8469,Deep Crusade,6,4.99,51,20.99,PG-13,Documentary,4.99,1,7,29,10,8,2,9,3,Jerry Jordon
8470,Sweet Brotherhood,3,2.99,185,27.99,R,Travel,8.99,1,7,30,1,8,8,5,9,Jerry Jordon
8471,Harper Dying,3,0.99,52,15.99,G,Animation,5.99,1,7,30,7,8,7,9,8,Jerry Jordon
8472,Bonnie Holocaust,4,0.99,63,29.99,G,Documentary,0.99,1,7,6,0,7,9,19,3,Dennis Gilman
8473,Breaking Home,4,2.99,169,21.99,PG-13,New,2.99,1,7,6,13,7,10,11,3,Dennis Gilman
8474,Divorce Shining,3,2.99,47,21.99,G,Sports,5.99,1,7,7,6,7,13,4,5,Dennis Gilman
8475,Excitement Eve,3,0.99,51,20.99,G,Action,4.99,1,7,8,15,7,15,20,7,Dennis Gilman
8476,Taxi Kick,4,0.99,64,23.99,PG-13,Music,4.99,1,7,9,16,7,17,17,8,Dennis Gilman
8477,Spy Mile,6,2.99,112,13.99,PG-13,Games,2.99,1,7,11,14,7,14,8,2,Dennis Gilman
8478,Philadelphia Wife,7,4.99,137,16.99,PG-13,Sports,4.99,1,7,11,21,7,16,15,4,Dennis Gilman
8479,Warlock Werewolf,6,2.99,83,10.99,G,Children,3.99,1,7,27,23,8,3,2,6,Dennis Gilman
8480,Storm Happiness,6,0.99,57,28.99,NC-17,Animation,0.99,1,7,29,19,8,2,0,3,Dennis Gilman
8481,Snatch Slipper,6,4.99,110,15.99,PG,Comedy,7.99,1,7,30,23,8,8,17,8,Dennis Gilman
8482,Labyrinth League,6,2.99,46,24.99,PG-13,Children,2.99,1,7,6,1,7,12,20,6,Walter Perryman
8483,Yentl Idaho,5,4.99,86,11.99,R,Horror,4.99,1,7,7,13,7,12,19,5,Walter Perryman
8484,Wind Phantom,6,0.99,111,12.99,R,Games,0.99,1,7,8,0,7,9,0,1,Walter Perryman
8485,Amistad Midsummer,6,2.99,85,10.99,G,New,3.99,1,7,8,23,7,15,23,7,Walter Perryman
8486,Cassidy Wyoming,5,2.99,61,19.99,NC-17,Travel,3.99,1,7,10,11,7,16,7,5,Walter Perryman
8487,Gunfighter Mussolini,3,2.99,127,9.99,PG-13,Sports,6.99,1,7,11,4,7,18,1,6,Walter Perryman
8488,Madness Attacks,4,0.99,178,14.99,PG-13,Foreign,0.99,1,7,11,23,7,13,18,1,Walter Perryman
8489,Horn Working,4,2.99,95,23.99,PG,Animation,7.99,1,7,12,12,7,21,10,8,Walter Perryman
8490,Exorcist Sting,6,2.99,167,17.99,G,Sports,2.99,1,7,27,10,7,30,13,3,Walter Perryman
8491,Submarine Bed,5,4.99,127,21.99,R,Comedy,4.99,1,7,28,14,7,29,11,0,Walter Perryman
8492,Kane Exorcist,5,0.99,92,18.99,R,Foreign,0.99,1,7,30,3,7,31,0,0,Walter Perryman
8493,Movie Shakespeare,6,4.99,53,27.99,PG,Family,5.99,1,7,30,12,8,6,17,7,Walter Perryman
8494,Impossible Prejudice,7,4.99,103,11.99,NC-17,Foreign,4.99,1,7,31,6,8,1,11,1,Walter Perryman
8495,Samurai Lion,5,2.99,110,21.99,G,New,2.99,1,7,8,0,7,9,5,1,Patrick Newsom
8496,Patient Sister,7,0.99,99,29.99,NC-17,Classics,0.99,1,7,8,13,7,11,10,2,Patrick Newsom
8497,Meet Chocolate,3,2.99,80,26.99,G,Foreign,4.99,1,7,11,21,7,16,16,4,Patrick Newsom
8498,Operation Operation,7,2.99,156,23.99,G,Comedy,2.99,1,7,28,0,8,1,1,4,Patrick Newsom
8499,Million Ace,4,4.99,142,16.99,PG-13,Classics,4.99,1,7,29,1,8,1,20,3,Patrick Newsom
8500,Deceiver Betrayed,7,0.99,122,22.99,NC-17,Drama,0.99,1,7,29,10,7,31,10,1,Patrick Newsom
8501,Igby Maker,7,4.99,160,12.99,NC-17,Travel,4.99,1,7,29,11,8,5,5,6,Patrick Newsom
8502,Temple Attraction,5,4.99,71,13.99,PG,Horror,4.99,1,7,29,13,7,30,14,1,Patrick Newsom
8503,Killer Innocent,7,2.99,161,11.99,R,Family,2.99,1,7,31,12,8,7,15,7,Patrick Newsom
8504,Horror Reign,3,0.99,139,25.99,R,Travel,4.99,1,7,6,21,7,13,20,6,Peter Menard
8505,Frogmen Breaking,5,0.99,111,17.99,R,Travel,2.99,1,7,8,8,7,15,12,7,Peter Menard
8506,Drifter Commandments,5,4.99,61,18.99,PG-13,Action,4.99,1,7,10,0,7,10,20,0,Peter Menard
8507,Joon Northwest,3,0.99,105,23.99,NC-17,Sports,0.99,1,7,10,22,7,13,0,2,Peter Menard
8508,Borrowers Bedazzled,7,0.99,63,22.99,G,Animation,2.99,1,7,27,19,8,5,14,8,Peter Menard
8509,Roxanne Rebel,5,0.99,171,9.99,R,Games,2.99,1,7,29,15,8,5,20,7,Peter Menard
8510,Day Unfaithful,3,4.99,113,16.99,G,New,9.99,1,7,29,18,8,6,22,8,Peter Menard
8511,Kwai Homeward,5,0.99,46,25.99,PG-13,Drama,0.99,1,7,10,5,7,12,0,1,Harold Martino
8512,Poseidon Forever,6,4.99,159,29.99,PG-13,Sports,4.99,1,7,11,4,7,12,3,0,Harold Martino
8513,Anthem Luke,5,4.99,91,16.99,PG-13,Comedy,8.99,1,7,12,0,7,21,2,9,Harold Martino
8514,Candidate Perdition,4,2.99,70,10.99,R,Classics,2.99,1,7,12,14,7,15,16,3,Harold Martino
8515,Flintstones Happiness,3,4.99,148,11.99,PG-13,Comedy,7.99,1,7,12,16,7,18,21,6,Harold Martino
8516,Insects Stone,3,0.99,123,14.99,NC-17,Animation,0.99,1,7,27,1,7,29,1,1,Harold Martino
8517,Bang Kwai,5,2.99,87,25.99,NC-17,Family,2.99,1,7,27,11,7,30,15,3,Harold Martino
8518,Westward Seabiscuit,7,0.99,52,11.99,NC-17,Classics,2.99,1,7,30,11,8,8,16,9,Harold Martino
8519,Bound Cheaper,5,0.99,98,17.99,PG,Classics,0.99,1,7,31,1,8,4,3,4,Harold Martino
8520,Confused Candles,3,2.99,122,27.99,PG-13,Family,5.99,1,7,31,15,8,6,12,5,Harold Martino
8521,Greedy Roots,7,0.99,166,14.99,R,Drama,0.99,1,7,31,16,8,4,11,3,Harold Martino
8522,Wizard Coldblooded,4,4.99,75,12.99,PG,Music,4.99,1,7,31,16,8,1,16,1,Harold Martino
8523,Virtual Spoilers,3,4.99,144,14.99,NC-17,Family,5.99,1,7,6,23,7,10,17,3,Douglas Graf
8524,Image Princess,3,2.99,178,17.99,PG-13,Sports,7.99,1,7,8,0,7,16,20,8,Douglas Graf
8525,Range Moonwalker,3,4.99,147,25.99,PG,Family,4.99,1,7,9,6,7,10,3,0,Douglas Graf
8526,Tramp Others,4,0.99,171,27.99,PG,Comedy,3.99,1,7,9,17,7,16,22,7,Douglas Graf
8527,Idols Snatchers,5,2.99,84,29.99,NC-17,Children,6.99,1,7,27,3,8,5,3,8,Douglas Graf
8528,Forrester Comancheros,7,4.99,112,22.99,NC-17,Animation,5.99,1,7,28,15,8,5,12,7,Douglas Graf
8529,Memento Zoolander,4,4.99,77,11.99,NC-17,Comedy,9.99,1,7,28,18,8,6,23,9,Douglas Graf
8530,Pittsburgh Hunchback,4,4.99,134,17.99,PG-13,Family,5.99,1,7,30,22,8,4,21,4,Douglas Graf
8531,Exorcist Sting,6,2.99,167,17.99,G,Sports,2.99,1,7,31,9,8,4,13,4,Douglas Graf
8532,Gleaming Jawbreaker,5,2.99,89,25.99,NC-17,Sports,5.99,1,7,7,2,7,15,8,8,Henry Billingsley
8533,Homicide Peach,6,2.99,141,21.99,PG-13,Family,3.99,1,7,7,18,7,14,16,6,Henry Billingsley
8534,Tramp Others,4,0.99,171,27.99,PG,Comedy,5.99,1,7,11,21,7,20,15,8,Henry Billingsley
8535,Brooklyn Desert,7,4.99,161,21.99,R,Foreign,4.99,1,7,27,19,8,2,1,5,Henry Billingsley
8536,Jawbreaker Brooklyn,5,0.99,118,15.99,PG,Music,2.99,1,7,29,11,8,5,9,6,Henry Billingsley
8537,Wagon Jaws,7,2.99,152,17.99,PG,Documentary,4.99,1,7,31,10,8,9,13,9,Henry Billingsley
8538,Greatest North,5,2.99,93,24.99,NC-17,Music,2.99,1,7,7,22,7,10,1,2,Carl Artis
8539,Crossroads Casualties,5,2.99,153,20.99,G,Animation,2.99,1,7,7,22,7,8,22,1,Carl Artis
8540,Element Freddy,6,4.99,115,28.99,NC-17,Comedy,4.99,1,7,7,23,7,13,19,5,Carl Artis
8541,Pajama Jawbreaker,3,0.99,126,14.99,R,Classics,3.99,1,7,10,0,7,16,19,6,Carl Artis
8542,Teen Apollo,3,4.99,74,25.99,G,Travel,7.99,1,7,11,18,7,17,23,6,Carl Artis
8543,Fidelity Devil,5,4.99,118,11.99,G,Horror,6.99,1,7,27,4,8,3,7,7,Carl Artis
8544,Married Go,7,2.99,114,22.99,G,Sci-Fi,2.99,1,7,28,19,7,31,21,3,Carl Artis
8545,Calendar Gunfight,4,4.99,120,22.99,NC-17,Foreign,8.99,1,7,29,16,8,6,16,7,Carl Artis
8546,Yentl Idaho,5,4.99,86,11.99,R,Horror,4.99,1,7,30,11,7,31,7,0,Carl Artis
8547,Express Lonely,5,2.99,178,23.99,R,Sci-Fi,2.99,1,7,30,12,7,31,14,1,Carl Artis
8548,Conversation Downhill,4,4.99,112,14.99,R,Family,8.99,1,8,1,1,8,9,21,8,Carl Artis
8549,Werewolf Lola,6,4.99,79,19.99,G,Action,4.99,1,7,7,22,7,12,19,4,Arthur Simpkins
8550,League Hellfighters,5,4.99,110,25.99,PG-13,Classics,8.99,1,7,8,23,7,17,20,8,Arthur Simpkins
8551,Pity Bound,5,4.99,60,19.99,NC-17,Drama,4.99,1,7,9,21,7,14,16,4,Arthur Simpkins
8552,Fidelity Devil,5,4.99,118,11.99,G,Horror,4.99,1,7,10,3,7,11,21,1,Arthur Simpkins
8553,Attraction Newton,5,4.99,83,14.99,PG-13,New,4.99,1,7,11,8,7,14,6,2,Arthur Simpkins
8554,Eyes Driving,4,2.99,172,13.99,PG-13,Sci-Fi,2.99,1,7,11,19,7,14,15,2,Arthur Simpkins
8555,Magnificent Chitty,3,2.99,53,27.99,R,Classics,8.99,1,7,12,20,7,21,0,8,Arthur Simpkins
8556,Opus Ice,5,4.99,102,21.99,R,Foreign,6.99,1,7,28,12,8,4,11,6,Arthur Simpkins
8557,Ali Forever,4,4.99,150,21.99,PG,Horror,5.99,1,7,29,1,8,3,21,5,Arthur Simpkins
8558,Fish Opus,4,2.99,125,22.99,R,Sci-Fi,6.99,1,7,29,9,8,6,5,7,Arthur Simpkins
8559,Borrowers Bedazzled,7,0.99,63,22.99,G,Animation,0.99,1,7,29,11,8,3,6,4,Arthur Simpkins
8560,Drifter Commandments,5,4.99,61,18.99,PG-13,Action,8.99,1,7,29,18,8,7,18,9,Arthur Simpkins
8561,Chasing Fight,7,4.99,114,21.99,PG,Family,4.99,1,7,31,2,8,2,23,2,Arthur Simpkins
8562,Remember Diary,5,2.99,110,15.99,R,Family,4.99,1,7,31,12,8,7,13,7,Arthur Simpkins
8563,Desire Alien,7,2.99,76,24.99,NC-17,Animation,2.99,1,7,31,15,8,1,11,0,Arthur Simpkins
8564,Bonnie Holocaust,4,0.99,63,29.99,G,Documentary,0.99,1,7,6,5,7,10,0,3,Ryan Salisbury
8565,Truman Crazy,7,4.99,92,9.99,G,Action,4.99,1,7,6,8,7,9,7,2,Ryan Salisbury
8566,Star Operation,5,2.99,181,9.99,PG,Sports,5.99,1,7,7,12,7,15,16,8,Ryan Salisbury
8567,Musketeers Wait,7,4.99,73,17.99,PG,Classics,6.99,1,7,8,3,7,17,4,9,Ryan Salisbury
8568,Tights Dawn,5,0.99,172,14.99,R,Sports,0.99,1,7,9,23,7,13,2,3,Ryan Salisbury
8569,Rushmore Mermaid,6,2.99,150,17.99,PG-13,Comedy,2.99,1,7,10,15,7,12,19,2,Ryan Salisbury
8570,Gathering Calendar,4,0.99,176,22.99,PG-13,Games,1.99,1,7,11,7,7,16,3,4,Ryan Salisbury
8571,Story Side,7,0.99,163,27.99,R,Action,0.99,1,7,28,8,7,30,10,2,Ryan Salisbury
8572,Candles Grapes,6,4.99,135,15.99,NC-17,Games,4.99,1,7,28,20,8,2,16,4,Ryan Salisbury
8573,Iron Moon,7,4.99,46,27.99,PG,Classics,4.99,1,7,28,20,8,1,15,3,Ryan Salisbury
8574,Sea Virgin,4,2.99,80,24.99,PG,Drama,4.99,1,7,28,21,8,3,22,6,Ryan Salisbury
8575,Scalawag Duck,6,4.99,183,13.99,NC-17,Music,4.99,1,7,29,5,8,2,5,4,Ryan Salisbury
8576,Seabiscuit Punk,6,2.99,112,28.99,NC-17,Sports,2.99,1,7,29,19,8,3,20,5,Ryan Salisbury
8577,Legally Secretary,7,4.99,113,14.99,PG,Children,4.99,1,7,30,5,8,4,1,4,Ryan Salisbury
8578,Strangers Graffiti,4,4.99,119,22.99,R,Horror,4.99,1,7,31,3,8,4,7,4,Ryan Salisbury
8579,Clones Pinocchio,6,2.99,124,16.99,R,Music,3.99,1,7,31,13,8,7,18,7,Ryan Salisbury
8580,Contact Anonymous,7,2.99,166,10.99,PG-13,Travel,2.99,1,7,31,13,8,7,18,7,Ryan Salisbury
8581,Poseidon Forever,6,4.99,159,29.99,PG-13,Sports,4.99,1,7,5,23,7,11,18,5,Roger Quintanilla
8582,Forrester Comancheros,7,4.99,112,22.99,NC-17,Animation,4.99,1,7,6,5,7,13,7,7,Roger Quintanilla
8583,Titanic Boondock,3,4.99,104,18.99,R,Animation,9.99,1,7,8,4,7,16,8,8,Roger Quintanilla
8584,Primary Glass,7,0.99,53,16.99,G,Action,0.99,1,7,8,8,7,15,10,7,Roger Quintanilla
8585,Loverboy Attacks,7,0.99,162,19.99,PG-13,New,0.99,1,7,8,11,7,14,11,5,Roger Quintanilla
8586,Wonderland Christmas,4,4.99,111,19.99,PG,Sci-Fi,8.99,1,7,8,17,7,16,22,8,Roger Quintanilla
8587,Pelican Comforts,4,4.99,48,17.99,PG,Documentary,4.99,1,7,9,17,7,11,14,1,Roger Quintanilla
8588,Wisdom Worker,3,0.99,98,12.99,R,Comedy,0.99,1,7,10,23,7,11,23,0,Roger Quintanilla
8589,Lion Uncut,6,0.99,50,13.99,PG,Comedy,2.99,1,7,12,16,7,20,16,8,Roger Quintanilla
8590,Deer Virginian,7,2.99,106,13.99,NC-17,Music,2.99,1,7,27,15,8,3,19,7,Roger Quintanilla
8591,Butterfly Chocolat,3,0.99,89,17.99,G,New,6.99,1,7,27,19,8,5,18,8,Roger Quintanilla
8592,Virginian Pluto,5,0.99,164,22.99,R,Documentary,4.99,1,7,28,8,8,6,2,8,Roger Quintanilla
8593,Wonka Sea,6,2.99,85,24.99,NC-17,Animation,2.99,1,7,29,9,7,31,10,2,Roger Quintanilla
8594,Beauty Grease,5,4.99,175,28.99,G,Drama,4.99,1,7,29,11,7,31,7,1,Roger Quintanilla
8595,Virgin Daisy,6,4.99,179,29.99,PG-13,Drama,4.99,1,7,29,16,8,3,20,5,Roger Quintanilla
8596,Lolita World,4,2.99,155,25.99,NC-17,Family,2.99,1,7,30,23,8,2,20,2,Roger Quintanilla
8597,Curtain Videotape,7,0.99,133,27.99,PG-13,Games,3.99,1,7,5,23,7,15,2,9,Joe Gilliland
8598,Contact Anonymous,7,2.99,166,10.99,PG-13,Travel,2.99,1,7,7,10,7,11,13,4,Joe Gilliland
8599,Gleaming Jawbreaker,5,2.99,89,25.99,NC-17,Sports,5.99,1,7,8,1,7,16,22,8,Joe Gilliland
8600,Vision Torque,5,0.99,59,16.99,PG-13,Foreign,0.99,1,7,8,19,7,9,17,0,Joe Gilliland
8601,Model Fish,4,4.99,175,11.99,NC-17,Children,4.99,1,7,9,21,7,10,21,0,Joe Gilliland
8602,Trading Pinocchio,6,4.99,170,22.99,PG,Sports,4.99,1,7,27,1,8,1,20,5,Joe Gilliland
8603,Something Duck,4,4.99,180,17.99,NC-17,Drama,4.99,1,7,27,3,7,30,0,2,Joe Gilliland
8604,Basic Easy,4,2.99,90,18.99,PG-13,Travel,2.99,1,7,28,3,7,31,3,2,Joe Gilliland
8605,Speed Suit,7,4.99,124,19.99,PG-13,Travel,4.99,1,7,29,2,7,31,20,2,Joe Gilliland
8606,Kwai Homeward,5,0.99,46,25.99,PG-13,Drama,1.99,1,7,30,14,8,5,15,6,Joe Gilliland
8607,Smile Earring,4,2.99,60,29.99,G,Travel,5.99,1,7,31,6,8,7,4,6,Joe Gilliland
8608,Smoking Barbarella,7,0.99,50,13.99,PG-13,Documentary,0.99,1,7,31,8,8,5,3,4,Joe Gilliland
8609,Victory Academy,6,0.99,64,19.99,PG-13,Sports,0.99,1,7,6,1,7,7,4,1,Juan Fraley
8610,Enemy Odds,5,4.99,77,23.99,NC-17,Music,5.99,1,7,6,18,7,12,19,6,Juan Fraley
8611,Song Hedwig,3,0.99,165,29.99,PG-13,Music,2.99,1,7,8,15,7,13,15,5,Juan Fraley
8612,Fantasy Troopers,6,0.99,58,27.99,PG-13,Action,0.99,1,7,9,13,7,10,18,1,Juan Fraley
8613,Shakespeare Saddle,6,2.99,60,26.99,PG-13,Sports,2.99,1,7,9,15,7,15,18,6,Juan Fraley
8614,Kick Savannah,3,0.99,179,10.99,PG-13,Travel,1.99,1,7,10,14,7,14,19,4,Juan Fraley
8615,House Dynamite,7,2.99,109,13.99,R,Family,3.99,1,7,11,23,7,19,23,8,Juan Fraley
8616,Chicago North,6,4.99,185,11.99,PG-13,Games,4.99,1,7,27,16,7,29,11,1,Juan Fraley
8617,Driver Annie,4,2.99,159,11.99,PG-13,Sports,2.99,1,7,6,16,7,10,15,3,Jack Foust
8618,Wind Phantom,6,0.99,111,12.99,R,Games,0.99,1,7,8,4,7,9,22,1,Jack Foust
8619,Pet Haunting,3,0.99,99,11.99,PG,Foreign,1.99,1,7,8,14,7,12,16,4,Jack Foust
8620,Secretary Rouge,5,4.99,158,10.99,PG,Sports,5.99,1,7,8,14,7,14,20,6,Jack Foust
8621,Dumbo Lust,5,0.99,119,17.99,NC-17,Family,0.99,1,7,9,14,7,12,10,2,Jack Foust
8622,Dwarfs Alter,6,2.99,101,13.99,G,Games,3.99,1,7,10,20,7,17,1,6,Jack Foust
8623,Wasteland Divine,7,2.99,85,18.99,PG,Classics,3.99,1,7,11,11,7,19,9,7,Jack Foust
8624,Zorro Ark,3,4.99,50,18.99,NC-17,Comedy,4.99,1,7,12,11,7,15,9,2,Jack Foust
8625,Timberland Sky,3,0.99,69,13.99,G,Classics,5.99,1,7,12,16,7,20,15,7,Jack Foust
8626,Name Detective,5,4.99,178,11.99,PG-13,Games,4.99,1,7,28,1,7,31,1,3,Jack Foust
8627,Torque Bound,3,4.99,179,27.99,G,Drama,4.99,1,7,29,9,7,31,13,2,Jack Foust
8628,Attraction Newton,5,4.99,83,14.99,PG-13,New,7.99,1,7,31,7,8,8,12,8,Jack Foust
8629,Alamo Videotape,6,0.99,126,16.99,G,Foreign,0.99,1,7,31,21,8,2,23,2,Jack Foust
8630,Chisum Behavior,5,4.99,124,25.99,G,Family,4.99,1,7,7,6,7,11,11,4,Albert Crouse
8631,Mummy Creatures,3,0.99,160,15.99,NC-17,Sports,5.99,1,7,11,19,7,19,14,7,Albert Crouse
8632,Nash Chocolat,6,2.99,180,21.99,PG-13,Animation,2.99,1,7,27,3,7,28,1,0,Albert Crouse
8633,Sagebrush Clueless,4,2.99,106,28.99,G,Documentary,7.99,1,7,27,17,8,5,21,9,Albert Crouse
8634,Express Lonely,5,2.99,178,23.99,R,Sci-Fi,6.99,1,7,27,20,8,5,1,8,Albert Crouse
8635,Calendar Gunfight,4,4.99,120,22.99,NC-17,Foreign,4.99,1,7,27,23,7,31,20,3,Albert Crouse
8636,Airport Pollock,6,4.99,54,15.99,R,Horror,5.99,1,7,28,9,8,4,10,7,Albert Crouse
8637,Banger Pinocchio,5,0.99,113,15.99,R,Music,2.99,1,7,28,10,8,4,13,7,Albert Crouse
8638,Crow Grease,6,0.99,104,22.99,PG,Action,0.99,1,7,30,22,8,3,22,4,Albert Crouse
8639,Prejudice Oleander,6,4.99,98,15.99,PG-13,Classics,5.99,1,7,7,20,7,14,17,6,Jonathan Scarborough
8640,Brotherhood Blanket,3,0.99,73,26.99,R,Documentary,1.99,1,7,12,5,7,16,8,4,Jonathan Scarborough
8641,Cheaper Clyde,6,0.99,87,23.99,G,Sci-Fi,3.99,1,7,12,8,7,21,9,9,Jonathan Scarborough
8642,Orient Closer,3,2.99,118,22.99,R,Drama,3.99,1,7,28,14,8,1,17,4,Jonathan Scarborough
8643,Lebowski Soldiers,6,2.99,69,17.99,PG-13,Drama,2.99,1,7,31,19,8,3,0,2,Jonathan Scarborough
8644,Wardrobe Phantom,6,2.99,178,19.99,G,Drama,2.99,1,7,6,15,7,11,20,5,Justin Ngo
8645,Go Purple,3,0.99,54,12.99,R,Music,0.99,1,7,7,2,7,9,8,2,Justin Ngo
8646,Necklace Outbreak,3,0.99,132,21.99,PG,Drama,5.99,1,7,7,23,7,15,20,7,Justin Ngo
8647,Eyes Driving,4,2.99,172,13.99,PG-13,Sci-Fi,2.99,1,7,8,13,7,12,18,4,Justin Ngo
8648,Darn Forrester,7,4.99,185,14.99,G,Action,4.99,1,7,9,18,7,15,18,6,Justin Ngo
8649,Witches Panic,6,4.99,100,10.99,NC-17,Drama,4.99,1,7,10,3,7,14,2,3,Justin Ngo
8650,Potluck Mixed,3,2.99,179,10.99,G,Animation,3.99,1,7,10,19,7,14,19,4,Justin Ngo
8651,Duffel Apocalypse,5,0.99,171,13.99,G,Documentary,0.99,1,7,11,3,7,13,23,2,Justin Ngo
8652,Saturn Name,7,4.99,182,18.99,R,Comedy,4.99,1,7,12,19,7,17,23,5,Justin Ngo
8653,Encounters Curtain,5,0.99,92,20.99,NC-17,Drama,0.99,1,7,26,22,7,28,18,1,Justin Ngo
8654,Bed Highball,5,2.99,106,23.99,NC-17,Documentary,5.99,1,7,26,23,8,3,21,7,Justin Ngo
8655,Gun Bonnie,7,0.99,100,27.99,G,Games,0.99,1,7,27,7,8,3,10,7,Justin Ngo
8656,Empire Malkovich,7,0.99,177,26.99,G,Children,2.99,1,7,27,10,8,5,11,9,Justin Ngo
8657,Lose Inch,3,0.99,137,18.99,R,Foreign,0.99,1,7,27,10,7,28,5,0,Justin Ngo
8658,Heartbreakers Bright,3,4.99,59,9.99,G,Children,4.99,1,7,29,3,8,1,2,2,Justin Ngo
8659,Seven Swarm,4,4.99,127,15.99,R,Games,8.99,1,7,29,8,8,6,8,7,Justin Ngo
8660,Swarm Gold,4,0.99,123,12.99,PG-13,Horror,4.99,1,7,29,13,8,6,8,7,Justin Ngo
8661,Detective Vision,4,0.99,143,16.99,PG-13,Classics,0.99,1,7,30,2,7,31,6,1,Justin Ngo
8662,Graffiti Love,3,0.99,117,29.99,PG,Sci-Fi,2.99,1,7,30,9,8,4,8,4,Justin Ngo
8663,Agent Truman,3,2.99,169,17.99,PG,Foreign,5.99,1,7,6,3,7,12,2,5,Terry Grissom
8664,Go Purple,3,0.99,54,12.99,R,Music,6.99,1,7,6,11,7,15,6,8,Terry Grissom
8665,Wonderland Christmas,4,4.99,111,19.99,PG,Sci-Fi,4.99,1,7,9,11,7,11,6,1,Terry Grissom
8666,Attacks Hate,5,4.99,113,21.99,PG-13,Sci-Fi,5.99,1,7,10,3,7,16,7,6,Terry Grissom
