inventory_id,film_id,title,rental_duration,rental_rate,length,replacement_cost,rating,category,language,store_id,rental_id,rental_date,return_date,payment_id,amount,customer_id,first_name,last_name,active
723,158,Clones Pinocchio,6,2.99,124,16.99,R,Music,English             ,2,9856,31-07-2005 13:00,07-08-2005 18:07,26082,3.99,347,Ryan,Salisbury,1
828,181,Contact Anonymous,7,2.99,166,10.99,PG-13,Travel,English             ,2,9876,31-07-2005 13:37,07-08-2005 18:05,26083,2.99,347,Ryan,Salisbury,1
3149,691,Poseidon Forever,6,4.99,159,29.99,PG-13,Sports,English             ,2,3494,05-07-2005 23:47,11-07-2005 18:10,26084,4.99,348,Roger,Quintanilla,1
1509,330,Forrester Comancheros,7,4.99,112,22.99,NC-17,Animation,English             ,1,3610,06-07-2005 05:36,13-07-2005 07:07,26085,4.99,348,Roger,Quintanilla,1
4099,892,Titanic Boondock,3,4.99,104,18.99,R,Animation,English             ,2,4556,08-07-2005 04:48,16-07-2005 08:51,26086,9.99,348,Roger,Quintanilla,1
3178,697,Primary Glass,7,0.99,53,16.99,G,Action,English             ,2,4633,08-07-2005 08:39,15-07-2005 10:23,26087,0.99,348,Roger,Quintanilla,1
2462,538,Loverboy Attacks,7,0.99,162,19.99,PG-13,New,English             ,2,4699,08-07-2005 11:36,14-07-2005 11:35,26088,0.99,348,Roger,Quintanilla,1
4511,985,Wonderland Christmas,4,4.99,111,19.99,PG,Sci-Fi,English             ,1,4807,08-07-2005 17:01,16-07-2005 22:33,26089,8.99,348,Roger,Quintanilla,1
3055,670,Pelican Comforts,4,4.99,48,17.99,PG,Documentary,English             ,2,5345,09-07-2005 17:28,11-07-2005 14:30,26090,4.99,348,Roger,Quintanilla,1
4476,978,Wisdom Worker,3,0.99,98,12.99,R,Comedy,English             ,1,5965,10-07-2005 23:51,11-07-2005 23:29,26091,0.99,348,Roger,Quintanilla,1
2398,524,Lion Uncut,6,0.99,50,13.99,PG,Comedy,English             ,2,6776,12-07-2005 16:02,20-07-2005 16:31,26092,2.99,348,Roger,Quintanilla,1
988,220,Deer Virginian,7,2.99,106,13.99,NC-17,Music,English             ,1,7380,27-07-2005 15:37,03-08-2005 19:24,26093,2.99,348,Roger,Quintanilla,1
485,109,Butterfly Chocolat,3,0.99,89,17.99,G,New,English             ,1,7482,27-07-2005 19:24,05-08-2005 18:49,26094,6.99,348,Roger,Quintanilla,1
4340,945,Virginian Pluto,5,0.99,164,22.99,R,Documentary,English             ,2,7825,28-07-2005 08:34,06-08-2005 02:45,26095,4.99,348,Roger,Quintanilla,1
4516,986,Wonka Sea,6,2.99,85,24.99,NC-17,Animation,English             ,1,8500,29-07-2005 09:12,31-07-2005 10:15,26096,2.99,348,Roger,Quintanilla,1
276,61,Beauty Grease,5,4.99,175,28.99,G,Drama,English             ,2,8569,29-07-2005 11:39,31-07-2005 07:50,26097,4.99,348,Roger,Quintanilla,1
4328,944,Virgin Daisy,6,4.99,179,29.99,PG-13,Drama,English             ,1,8682,29-07-2005 16:15,03-08-2005 20:15,26098,4.99,348,Roger,Quintanilla,1
2421,528,Lolita World,4,2.99,155,25.99,NC-17,Family,English             ,1,9482,30-07-2005 23:29,02-08-2005 20:37,26099,2.99,348,Roger,Quintanilla,1
898,200,Curtain Videotape,7,0.99,133,27.99,PG-13,Games,English             ,1,3488,05-07-2005 23:32,15-07-2005 02:01,26100,3.99,349,Joe,Gilliland,1
826,181,Contact Anonymous,7,2.99,166,10.99,PG-13,Travel,English             ,1,4190,07-07-2005 10:52,11-07-2005 13:19,26101,2.99,349,Joe,Gilliland,1
1655,361,Gleaming Jawbreaker,5,2.99,89,25.99,NC-17,Sports,English             ,2,4494,08-07-2005 01:42,16-07-2005 22:29,26102,5.99,349,Joe,Gilliland,1
4346,947,Vision Torque,5,0.99,59,16.99,PG-13,Foreign,English             ,1,4881,08-07-2005 19:40,09-07-2005 17:08,26103,0.99,349,Joe,Gilliland,1
2679,588,Model Fish,4,4.99,175,11.99,NC-17,Children,English             ,2,5433,09-07-2005 21:22,10-07-2005 21:18,26104,4.99,349,Joe,Gilliland,1
4157,902,Trading Pinocchio,6,4.99,170,22.99,PG,Sports,English             ,2,7002,27-07-2005 01:26,01-08-2005 20:10,26105,4.99,349,Joe,Gilliland,1
3740,818,Something Duck,4,4.99,180,17.99,NC-17,Drama,English             ,1,7046,27-07-2005 03:27,30-07-2005 00:54,26106,4.99,349,Joe,Gilliland,1
253,57,Basic Easy,4,2.99,90,18.99,PG-13,Travel,English             ,1,7702,28-07-2005 03:56,31-07-2005 03:29,26107,2.99,349,Joe,Gilliland,1
3774,826,Speed Suit,7,4.99,124,19.99,PG-13,Travel,English             ,2,8297,29-07-2005 02:45,31-07-2005 20:49,26108,4.99,349,Joe,Gilliland,1
2322,504,Kwai Homeward,5,0.99,46,25.99,PG-13,Drama,English             ,1,9262,30-07-2005 14:45,05-08-2005 15:18,26109,1.99,349,Joe,Gilliland,1
3709,811,Smile Earring,4,2.99,60,29.99,G,Travel,English             ,1,9670,31-07-2005 06:33,07-08-2005 04:51,26110,5.99,349,Joe,Gilliland,1
3713,812,Smoking Barbarella,7,0.99,50,13.99,PG-13,Documentary,English             ,2,9731,31-07-2005 08:54,05-08-2005 03:47,26111,0.99,349,Joe,Gilliland,1
4316,940,Victory Academy,6,0.99,64,19.99,PG-13,Sports,English             ,1,3529,06-07-2005 01:15,07-07-2005 04:28,26112,0.99,350,Juan,Fraley,1
1281,284,Enemy Odds,5,4.99,77,23.99,NC-17,Music,English             ,1,3893,06-07-2005 18:59,12-07-2005 19:21,26113,5.99,350,Juan,Fraley,1
3744,819,Song Hedwig,3,0.99,165,29.99,PG-13,Music,English             ,1,4767,08-07-2005 15:18,13-07-2005 15:48,26114,2.99,350,Juan,Fraley,1
1378,303,Fantasy Troopers,6,0.99,58,27.99,PG-13,Action,English             ,1,5240,09-07-2005 13:14,10-07-2005 18:47,26115,0.99,350,Juan,Fraley,1
3572,782,Shakespeare Saddle,6,2.99,60,26.99,PG-13,Sports,English             ,1,5303,09-07-2005 15:44,15-07-2005 18:09,26116,2.99,350,Juan,Fraley,1
2290,496,Kick Savannah,3,0.99,179,10.99,PG-13,Travel,English             ,2,5786,10-07-2005 14:06,14-07-2005 19:55,26117,1.99,350,Juan,Fraley,1
2008,437,House Dynamite,7,2.99,109,13.99,R,Family,English             ,2,6408,11-07-2005 23:03,19-07-2005 23:09,26118,3.99,350,Juan,Fraley,1
653,141,Chicago North,6,4.99,185,11.99,PG-13,Games,English             ,2,7416,27-07-2005 16:55,29-07-2005 11:27,26119,4.99,350,Juan,Fraley,1
1148,254,Driver Annie,4,2.99,159,11.99,PG-13,Sports,English             ,1,3836,06-07-2005 16:26,10-07-2005 15:08,26120,2.99,351,Jack,Foust,1
4471,976,Wind Phantom,6,0.99,111,12.99,R,Games,English             ,2,4544,08-07-2005 04:11,09-07-2005 22:48,26121,0.99,351,Jack,Foust,1
3068,674,Pet Haunting,3,0.99,99,11.99,PG,Foreign,English             ,1,4756,08-07-2005 14:24,12-07-2005 16:16,26122,1.99,351,Jack,Foust,1
3556,777,Secretary Rouge,5,4.99,158,10.99,PG,Sports,English             ,2,4761,08-07-2005 14:51,14-07-2005 20:28,26123,5.99,351,Jack,Foust,1
1177,262,Dumbo Lust,5,0.99,119,17.99,NC-17,Family,English             ,2,5280,09-07-2005 14:55,12-07-2005 10:05,26124,0.99,351,Jack,Foust,1
1187,264,Dwarfs Alter,6,2.99,101,13.99,G,Games,English             ,2,5912,10-07-2005 20:58,17-07-2005 01:15,26125,3.99,351,Jack,Foust,1
4401,962,Wasteland Divine,7,2.99,85,18.99,PG,Classics,English             ,1,6180,11-07-2005 11:06,19-07-2005 09:03,26126,3.99,351,Jack,Foust,1
4578,1000,Zorro Ark,3,4.99,50,18.99,NC-17,Comedy,English             ,2,6664,12-07-2005 11:28,15-07-2005 09:30,26127,4.99,351,Jack,Foust,1
4089,891,Timberland Sky,3,0.99,69,13.99,G,Classics,English             ,1,6777,12-07-2005 16:04,20-07-2005 15:05,26128,5.99,351,Jack,Foust,1
2798,614,Name Detective,5,4.99,178,11.99,PG-13,Games,English             ,2,7630,28-07-2005 01:01,31-07-2005 01:08,26129,4.99,351,Jack,Foust,1
4132,897,Torque Bound,3,4.99,179,27.99,G,Drama,English             ,2,8512,29-07-2005 09:48,31-07-2005 13:40,26130,4.99,351,Jack,Foust,1
203,45,Attraction Newton,5,4.99,83,14.99,PG-13,New,English             ,1,9707,31-07-2005 07:44,08-08-2005 12:45,26131,7.99,351,Jack,Foust,1
54,11,Alamo Videotape,6,0.99,126,16.99,G,Foreign,English             ,1,10119,31-07-2005 21:20,02-08-2005 23:14,26132,0.99,351,Jack,Foust,1
666,145,Chisum Behavior,5,4.99,124,25.99,G,Family,English             ,2,4116,07-07-2005 06:56,11-07-2005 11:13,26133,4.99,352,Albert,Crouse,1
2763,606,Mummy Creatures,3,0.99,160,15.99,NC-17,Sports,English             ,2,6329,11-07-2005 19:10,19-07-2005 14:46,26134,5.99,352,Albert,Crouse,1
2803,615,Nash Chocolat,6,2.99,180,21.99,PG-13,Animation,English             ,2,7033,27-07-2005 03:03,28-07-2005 01:57,26135,2.99,352,Albert,Crouse,1
3454,757,Sagebrush Clueless,4,2.99,106,28.99,G,Documentary,English             ,2,7419,27-07-2005 17:04,05-08-2005 21:54,26136,7.99,352,Albert,Crouse,1
1343,296,Express Lonely,5,2.99,178,23.99,R,Sci-Fi,English             ,1,7512,27-07-2005 20:40,05-08-2005 01:44,26137,6.99,352,Albert,Crouse,1
501,112,Calendar Gunfight,4,4.99,120,22.99,NC-17,Foreign,English             ,1,7579,27-07-2005 23:06,31-07-2005 20:08,26138,4.99,352,Albert,Crouse,1
38,8,Airport Pollock,6,4.99,54,15.99,R,Horror,English             ,2,7845,28-07-2005 09:18,04-08-2005 10:23,26139,5.99,352,Albert,Crouse,1
237,54,Banger Pinocchio,5,0.99,113,15.99,R,Music,English             ,1,7886,28-07-2005 10:37,04-08-2005 13:22,26140,2.99,352,Albert,Crouse,1
883,194,Crow Grease,6,0.99,104,22.99,PG,Action,English             ,2,9463,30-07-2005 22:30,03-08-2005 22:53,26141,0.99,352,Albert,Crouse,1
3164,694,Prejudice Oleander,6,4.99,98,15.99,PG-13,Classics,English             ,2,4380,07-07-2005 20:35,14-07-2005 17:06,26142,5.99,353,Jonathan,Scarborough,1
458,101,Brotherhood Blanket,3,0.99,73,26.99,R,Documentary,English             ,1,6559,12-07-2005 05:20,16-07-2005 08:44,26143,1.99,353,Jonathan,Scarborough,1
645,140,Cheaper Clyde,6,0.99,87,23.99,G,Sci-Fi,English             ,1,6610,12-07-2005 08:20,21-07-2005 09:16,26144,3.99,353,Jonathan,Scarborough,1
2926,643,Orient Closer,3,2.99,118,22.99,R,Drama,English             ,2,7993,28-07-2005 14:56,01-08-2005 17:01,26145,3.99,353,Jonathan,Scarborough,1
2360,514,Lebowski Soldiers,6,2.99,69,17.99,PG-13,Drama,English             ,1,10071,31-07-2005 19:49,03-08-2005 00:00,26146,2.99,353,Jonathan,Scarborough,1
4385,958,Wardrobe Phantom,6,2.99,178,19.99,G,Drama,English             ,1,3821,06-07-2005 15:36,11-07-2005 20:04,26147,2.99,354,Justin,Ngo,1
1666,363,Go Purple,3,0.99,54,12.99,R,Music,English             ,2,4034,07-07-2005 02:36,09-07-2005 08:32,26148,0.99,354,Justin,Ngo,1
2813,618,Necklace Outbreak,3,0.99,132,21.99,PG,Drama,English             ,2,4449,07-07-2005 23:18,15-07-2005 20:40,26149,5.99,354,Justin,Ngo,1
1351,298,Eyes Driving,4,2.99,172,13.99,PG-13,Sci-Fi,English             ,2,4745,08-07-2005 13:45,12-07-2005 18:54,26150,2.99,354,Justin,Ngo,1
951,212,Darn Forrester,7,4.99,185,14.99,G,Action,English             ,1,5354,09-07-2005 18:04,15-07-2005 18:19,26151,4.99,354,Justin,Ngo,1
4483,979,Witches Panic,6,4.99,100,10.99,NC-17,Drama,English             ,2,5556,10-07-2005 03:10,14-07-2005 02:47,26152,4.99,354,Justin,Ngo,1
3151,692,Potluck Mixed,3,2.99,179,10.99,G,Animation,English             ,2,5873,10-07-2005 19:02,14-07-2005 19:13,26153,3.99,354,Justin,Ngo,1
1176,261,Duffel Apocalypse,5,0.99,171,13.99,G,Documentary,English             ,1,6054,11-07-2005 03:58,13-07-2005 23:08,26154,0.99,354,Justin,Ngo,1
3492,765,Saturn Name,7,4.99,182,18.99,R,Comedy,English             ,1,6838,12-07-2005 19:01,17-07-2005 23:42,26155,4.99,354,Justin,Ngo,1
1276,282,Encounters Curtain,5,0.99,92,20.99,NC-17,Drama,English             ,2,6926,26-07-2005 22:52,28-07-2005 18:32,26156,0.99,354,Justin,Ngo,1
278,62,Bed Highball,5,2.99,106,23.99,NC-17,Documentary,English             ,2,6939,26-07-2005 23:17,03-08-2005 21:12,26157,5.99,354,Justin,Ngo,1
1783,387,Gun Bonnie,7,0.99,100,27.99,G,Games,English             ,2,7148,27-07-2005 07:04,03-08-2005 10:20,26158,0.99,354,Justin,Ngo,1
1261,280,Empire Malkovich,7,0.99,177,26.99,G,Children,English             ,1,7235,27-07-2005 10:09,05-08-2005 11:44,26159,2.99,354,Justin,Ngo,1
2433,531,Lose Inch,3,0.99,137,18.99,R,Foreign,English             ,1,7241,27-07-2005 10:25,28-07-2005 05:30,26160,0.99,354,Justin,Ngo,1
1875,409,Heartbreakers Bright,3,4.99,59,9.99,G,Children,English             ,1,8321,29-07-2005 03:50,01-08-2005 02:08,26161,4.99,354,Justin,Ngo,1
3571,781,Seven Swarm,4,4.99,127,15.99,R,Games,English             ,2,8477,29-07-2005 08:40,06-08-2005 08:28,26162,8.99,354,Justin,Ngo,1
3997,870,Swarm Gold,4,0.99,123,12.99,PG-13,Horror,English             ,2,8609,29-07-2005 13:19,06-08-2005 08:33,26163,4.99,354,Justin,Ngo,1
1016,228,Detective Vision,4,0.99,143,16.99,PG-13,Classics,English             ,1,8921,30-07-2005 02:04,31-07-2005 06:18,26164,0.99,354,Justin,Ngo,1
1715,374,Graffiti Love,3,0.99,117,29.99,PG,Sci-Fi,English             ,1,9130,30-07-2005 09:55,04-08-2005 08:57,26165,2.99,354,Justin,Ngo,1
27,6,Agent Truman,3,2.99,169,17.99,PG,Foreign,English             ,1,3567,06-07-2005 03:09,12-07-2005 02:15,26166,5.99,355,Terry,Grissom,1
1665,363,Go Purple,3,0.99,54,12.99,R,Music,English             ,2,3730,06-07-2005 11:31,15-07-2005 06:53,26167,6.99,355,Terry,Grissom,1
4514,985,Wonderland Christmas,4,4.99,111,19.99,PG,Sci-Fi,English             ,2,5210,09-07-2005 11:24,11-07-2005 06:27,26168,4.99,355,Terry,Grissom,1
196,44,Attacks Hate,5,4.99,113,21.99,PG-13,Sci-Fi,English             ,1,5564,10-07-2005 03:23,16-07-2005 07:46,26169,5.99,355,Terry,Grissom,1
285,64,Beethoven Exorcist,6,0.99,151,26.99,PG-13,Drama,English             ,2,6127,11-07-2005 08:06,12-07-2005 09:01,26170,0.99,355,Terry,Grissom,1
4136,898,Tourist Pelican,4,4.99,152,18.99,PG-13,Sports,English             ,2,6262,11-07-2005 15:33,17-07-2005 12:40,26171,6.99,355,Terry,Grissom,1
4539,991,Worst Banger,4,2.99,185,26.99,PG,Action,English             ,1,6437,12-07-2005 00:20,12-07-2005 22:26,26172,2.99,355,Terry,Grissom,1
1420,311,Fiction Christmas,4,0.99,72,14.99,PG,Foreign,English             ,1,6669,12-07-2005 11:39,20-07-2005 05:56,26173,4.99,355,Terry,Grissom,1
2720,596,Moonshine Cabin,4,4.99,171,25.99,PG-13,Games,English             ,2,7108,27-07-2005 05:28,31-07-2005 07:52,26174,4.99,355,Terry,Grissom,1
2692,590,Money Harold,3,2.99,135,17.99,PG,New,English             ,2,7477,27-07-2005 19:11,02-08-2005 19:25,26175,5.99,355,Terry,Grissom,1
3081,677,Pianist Outfield,6,0.99,136,25.99,NC-17,New,English             ,2,8418,29-07-2005 06:54,05-08-2005 06:50,26176,1.99,355,Terry,Grissom,1
4126,897,Torque Bound,3,4.99,179,27.99,G,Drama,English             ,1,3829,06-07-2005 15:59,11-07-2005 10:29,26177,6.99,356,Gerald,Fultz,1
2098,455,Impossible Prejudice,7,4.99,103,11.99,NC-17,Foreign,English             ,1,4599,08-07-2005 06:48,11-07-2005 07:06,26178,4.99,356,Gerald,Fultz,1
2558,560,Mars Roman,6,0.99,62,21.99,NC-17,Games,English             ,2,5513,10-07-2005 01:05,11-07-2005 02:05,26179,0.99,356,Gerald,Fultz,1
3441,755,Sabrina Midnight,5,4.99,99,11.99,PG,Children,English             ,1,6593,12-07-2005 07:21,14-07-2005 02:35,26180,4.99,356,Gerald,Fultz,1
718,157,Clockwork Paradise,7,0.99,143,29.99,PG-13,Children,English             ,2,6648,12-07-2005 10:46,14-07-2005 16:15,26181,0.99,356,Gerald,Fultz,1
4356,949,Volcano Texas,6,0.99,157,27.99,NC-17,Games,English             ,1,7079,27-07-2005 04:21,04-08-2005 08:08,26182,2.99,356,Gerald,Fultz,1
4333,945,Virginian Pluto,5,0.99,164,22.99,R,Documentary,English             ,1,7758,28-07-2005 06:23,03-08-2005 06:06,26183,1.99,356,Gerald,Fultz,1
3066,674,Pet Haunting,3,0.99,99,11.99,PG,Foreign,English             ,1,7902,28-07-2005 11:14,30-07-2005 09:01,26184,0.99,356,Gerald,Fultz,1
1767,383,Groove Fiction,6,0.99,111,13.99,NC-17,Sports,English             ,1,8198,28-07-2005 23:08,06-08-2005 00:43,26185,3.99,356,Gerald,Fultz,1
3288,724,Remember Diary,5,2.99,110,15.99,R,Family,English             ,2,8975,30-07-2005 04:10,07-08-2005 01:06,26186,5.99,356,Gerald,Fultz,1
3833,840,Stampede Disturbing,5,0.99,75,26.99,R,Games,English             ,1,9037,30-07-2005 06:23,08-08-2005 06:25,26187,4.99,356,Gerald,Fultz,1
891,199,Cupboard Sinners,4,2.99,56,29.99,R,Documentary,English             ,1,9523,31-07-2005 00:56,05-08-2005 05:44,26188,3.99,356,Gerald,Fultz,1
4286,933,Vampire Whale,4,4.99,126,11.99,NC-17,New,English             ,1,9883,31-07-2005 13:53,06-08-2005 15:45,26189,6.99,356,Gerald,Fultz,1
3579,783,Shane Darkness,5,2.99,93,22.99,PG,Travel,English             ,1,3865,06-07-2005 17:46,12-07-2005 12:20,26190,3.99,357,Keith,Rico,1
1764,382,Grit Clockwork,3,0.99,137,21.99,PG,Games,English             ,2,4478,08-07-2005 00:39,11-07-2005 21:57,26191,0.99,357,Keith,Rico,1
731,160,Club Graffiti,4,0.99,65,12.99,PG-13,Animation,English             ,1,5896,10-07-2005 20:15,12-07-2005 00:39,26192,0.99,357,Keith,Rico,1
3235,710,Rage Games,4,4.99,120,18.99,R,Family,English             ,1,6288,11-07-2005 17:01,19-07-2005 15:11,26193,8.99,357,Keith,Rico,1
1465,320,Flamingos Connecticut,4,4.99,80,28.99,PG-13,New,English             ,2,6367,11-07-2005 21:18,15-07-2005 01:05,26194,4.99,357,Keith,Rico,1
3983,868,Superfly Trip,5,0.99,114,27.99,PG,Travel,English             ,1,6405,11-07-2005 22:53,18-07-2005 23:02,26195,2.99,357,Keith,Rico,1
3900,851,Straight Hours,3,0.99,151,19.99,R,Sports,English             ,2,6839,12-07-2005 19:03,15-07-2005 23:48,26196,0.99,357,Keith,Rico,1
1308,288,Escape Metropolis,7,2.99,167,20.99,R,Travel,English             ,2,7353,27-07-2005 14:38,31-07-2005 19:50,26197,2.99,357,Keith,Rico,1
461,101,Brotherhood Blanket,3,0.99,73,26.99,R,Documentary,English             ,2,7366,27-07-2005 15:01,04-08-2005 20:28,26198,5.99,357,Keith,Rico,1
763,166,Color Philadelphia,6,2.99,149,19.99,G,Classics,English             ,2,8041,28-07-2005 16:39,30-07-2005 18:44,26199,2.99,357,Keith,Rico,1
1187,264,Dwarfs Alter,6,2.99,101,13.99,G,Games,English             ,2,8124,28-07-2005 19:28,31-07-2005 00:45,26200,2.99,357,Keith,Rico,1
2320,504,Kwai Homeward,5,0.99,46,25.99,PG-13,Drama,English             ,1,9233,30-07-2005 13:44,07-08-2005 13:02,26201,3.99,357,Keith,Rico,1
774,169,Comforts Rush,3,2.99,76,19.99,NC-17,Travel,English             ,1,3753,06-07-2005 12:34,07-07-2005 14:19,26202,2.99,358,Samuel,Marlow,1
2932,644,Oscar Gold,7,2.99,115,29.99,PG,Animation,English             ,2,3809,06-07-2005 15:16,09-07-2005 14:45,26203,2.99,358,Samuel,Marlow,1
3206,704,Pure Runner,3,2.99,121,25.99,NC-17,Comedy,English             ,2,5023,09-07-2005 02:23,15-07-2005 20:37,26204,5.99,358,Samuel,Marlow,1
4259,926,Untouchables Sunrise,5,2.99,120,11.99,NC-17,Documentary,English             ,2,6362,11-07-2005 21:09,13-07-2005 23:08,26205,2.99,358,Samuel,Marlow,1
2473,542,Lust Lock,3,2.99,52,28.99,G,Action,English             ,1,8621,29-07-2005 13:52,30-07-2005 11:42,26206,2.99,358,Samuel,Marlow,1
2780,610,Music Boondock,7,0.99,129,17.99,R,Family,English             ,1,9062,30-07-2005 07:23,02-08-2005 12:07,26207,0.99,358,Samuel,Marlow,1
1248,275,Egypt Tenenbaums,3,0.99,85,11.99,PG,Horror,English             ,2,9568,31-07-2005 02:37,02-08-2005 07:07,26208,0.99,358,Samuel,Marlow,1
2036,443,Hurricane Affair,6,2.99,49,11.99,PG,Comedy,English             ,2,10193,01-08-2005 00:33,07-08-2005 20:15,26209,2.99,358,Samuel,Marlow,1
1150,254,Driver Annie,4,2.99,159,11.99,PG-13,Sports,English             ,2,4830,08-07-2005 17:56,17-07-2005 21:40,26210,7.99,359,Willie,Markham,1
3040,667,Peach Innocent,3,2.99,160,20.99,PG-13,Sports,English             ,1,6424,11-07-2005 23:49,21-07-2005 00:53,26211,9.99,359,Willie,Markham,1
2421,528,Lolita World,4,2.99,155,25.99,NC-17,Family,English             ,1,6542,12-07-2005 04:53,13-07-2005 01:48,26212,2.99,359,Willie,Markham,1
237,54,Banger Pinocchio,5,0.99,113,15.99,R,Music,English             ,1,6741,12-07-2005 14:24,15-07-2005 08:31,26213,0.99,359,Willie,Markham,1
2555,560,Mars Roman,6,0.99,62,21.99,NC-17,Games,English             ,1,7098,27-07-2005 05:01,02-08-2005 07:49,26214,0.99,359,Willie,Markham,1
3620,790,Shootist Superfly,6,0.99,67,22.99,PG-13,Drama,English             ,2,7115,27-07-2005 05:42,02-08-2005 05:35,26215,0.99,359,Willie,Markham,1
465,103,Bucket Brotherhood,7,4.99,133,27.99,PG,Travel,English             ,1,8174,28-07-2005 21:36,04-08-2005 00:32,26216,4.99,359,Willie,Markham,1
2151,465,Interview Liaisons,4,4.99,59,17.99,R,New,English             ,1,9898,31-07-2005 14:12,01-08-2005 12:27,26217,4.99,359,Willie,Markham,1
2459,537,Lover Truman,3,2.99,75,29.99,G,Classics,English             ,2,10174,31-07-2005 23:40,06-08-2005 21:08,26218,5.99,359,Willie,Markham,1
4211,915,Truman Crazy,7,4.99,92,9.99,G,Action,English             ,2,4056,07-07-2005 03:57,09-07-2005 08:53,26219,4.99,360,Ralph,Madrigal,1
2220,480,Jeepers Wedding,3,2.99,84,29.99,R,Classics,English             ,2,4487,08-07-2005 01:20,16-07-2005 21:23,26220,7.99,360,Ralph,Madrigal,1
3003,658,Paris Weekend,7,2.99,121,19.99,PG-13,Horror,English             ,2,5456,09-07-2005 22:31,12-07-2005 03:53,26221,2.99,360,Ralph,Madrigal,1
85,17,Alone Trip,3,0.99,82,14.99,R,Music,English             ,2,5834,10-07-2005 16:44,14-07-2005 11:34,26222,1.99,360,Ralph,Madrigal,1
4357,949,Volcano Texas,6,0.99,157,27.99,NC-17,Games,English             ,2,5995,11-07-2005 01:15,20-07-2005 05:01,26223,3.99,360,Ralph,Madrigal,1
1273,282,Encounters Curtain,5,0.99,92,20.99,NC-17,Drama,English             ,1,6442,12-07-2005 00:29,15-07-2005 19:37,26224,0.99,360,Ralph,Madrigal,1
2080,451,Igby Maker,7,4.99,160,12.99,NC-17,Travel,English             ,1,6770,12-07-2005 15:49,20-07-2005 10:14,26225,5.99,360,Ralph,Madrigal,1
1737,378,Greatest North,5,2.99,93,24.99,NC-17,Music,English             ,1,7251,27-07-2005 10:44,01-08-2005 16:12,26226,2.99,360,Ralph,Madrigal,1
4033,879,Telegraph Voyage,3,4.99,148,20.99,PG,Music,English             ,1,7588,27-07-2005 23:23,04-08-2005 02:54,26227,9.99,360,Ralph,Madrigal,1
1009,226,Destiny Saturday,4,4.99,56,20.99,G,New,English             ,2,7654,28-07-2005 02:00,31-07-2005 20:50,26228,4.99,360,Ralph,Madrigal,1
